pub_index,author_name_raw,author_name_norm,author_id_raw,match_strategy,matched_dosen_name,matched_norm_name,score,candidates
1357,"Purnomo, T.J.",t j purnomo,59425925000,unmatched,,,,
1358,"Henra, K.",k henra,59222086400,unmatched,,,,
1358,"Budayasa, I.K.",i k budayasa,57193709826,unmatched,,,,
1358,Ismail,ismail,57200372071,unmatched,,,,
1359,"Auliansyah, S.",s auliansyah,59548294500,unmatched,,,,
1359,"Purnomo, S.A.F.",s a f purnomo,59547913900,unmatched,,,,
1359,"Suwarno, A.C.",a c suwarno,59548103400,unmatched,,,,
1359,"Rahman, M.F.W.",m f w rahman,58949238400,unmatched,,,,
1360,"Dhenabayu, R.",r dhenabayu,58679642300,unmatched,,,,
1360,"Hidroes Abbrori, N.H.",n h hidroes abbrori,55008449900,unmatched,,,,
1360,"Fazlurrahman, H.",fazlurrahman,35798303400,unmatched,,,,
1360,"Fitro, A.",a fitro,57201646218,unmatched,,,,
1361,"Hidayanti, F.",f hidayanti,57204921614,unmatched,,,,
1361,"Soeyono, R.D.",r d soeyono,58884776500,unmatched,,,,
1362,"Kusuma, D.A.",d a kusuma,58098383900,unmatched,,,,
1362,"Naharudin, M.N.B.",m n b naharudin,56301631400,unmatched,,,,
1362,"Callixte, C.",c callixte,57804750000,unmatched,,,,
1362,"Aljunaid, M.",m aljunaid,57217991372,unmatched,,,,
1362,"Firmansyah, A.",a firmansyah,57850607700,unmatched,,,,
1362,"Mario, D.T.",d t mario,57285881100,unmatched,,,,
1362,Ilham,ilham,57221979526,unmatched,,,,
1362,"Komaini, A.",a komaini,57193789399,unmatched,,,,
1362,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
1363,"Alamsyah, S.A.",s a alamsyah,57252571000,unmatched,,,,
1364,"He, D.",d he,59386386800,unmatched,,,,
1364,"Arifani, Y.",y arifani,57205355473,unmatched,,,,
1364,"Liu, Y.",y liu,57224202551,unmatched,,,,
1364,"Siripala, W.",w siripala,59198422800,unmatched,,,,
1364,"Songsiengchai, S.",s songsiengchai,58804830000,unmatched,,,,
1364,"Suryanti, S.",s suryanti,57209666984,unmatched,,,,
1365,"Sulaiman, R.",r sulaiman,55326808700,unmatched,,,,
1365,"Yunianti, D.N.",d n yunianti,57200364571,unmatched,,,,
1365,"Awang, N.A.",n a awang,57289327900,unmatched,,,,
1366,"Widyastuti, W.",w widyastuti,55899436800,unmatched,,,,
1367,"Afifah, R.N.",r n afifah,59249470800,unmatched,,,,
1367,"Hendrawan, S.L.",s l hendrawan,59249470900,unmatched,,,,
1367,"Ramadhani, B.",b ramadhani,59760628400,unmatched,,,,
1367,"Rahmadhani, A.C.D.",a c d rahmadhani,59249617200,unmatched,,,,
1367,"Shafitri, N.R.",n r shafitri,59249015100,unmatched,,,,
1367,"Tsana, A.H.",a h tsana,59249165300,unmatched,,,,
1367,"Wahyudi, F.A.",f a wahyudi,59249471000,unmatched,,,,
1367,"Setiarso, P.",p setiarso,57193435645,unmatched,,,,
1367,"Kusumawati, N.",n kusumawati,56386061900,unmatched,,,,
1367,"Asri, M.T.",m t asri,55864350600,unmatched,,,,
1367,"Kuntjoro, S.",s kuntjoro,57209025085,unmatched,,,,
1368,"Sofianto, M.F.",m f sofianto,57194650465,unmatched,,,,
1368,"Wulandari, M.",m wulandari,57218376344,unmatched,,,,
1368,"Imaduddin, M.",m imaduddin,57218381024,unmatched,,,,
1368,"Yusuf, D.",d yusuf,59044769400,unmatched,,,,
1369,"Zhang, Y.",y zhang,58763642700,unmatched,,,,
1369,"Kong, Z.",z kong,58763686400,unmatched,,,,
1369,"Funabiki, N.",n funabiki,7007083308,unmatched,,,,
1370,"Wibawa, J.C.",j c wibawa,59006110400,unmatched,,,,
1370,"Setiawan, A.",a setiawan,59533739100,unmatched,,,,
1370,"Pratiwi, D.J.",d j pratiwi,59533739200,unmatched,,,,
1370,"Yunitasari, I.",i yunitasari,59533552700,unmatched,,,,
1370,"Puspitaningsih, F.",f puspitaningsih,59532557500,unmatched,,,,
1370,"Dzikry, L.F.",l f dzikry,59533739300,unmatched,,,,
1370,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
1370,"Aljunaid, M.",m aljunaid,57217991372,unmatched,,,,
1370,"Lesmana, H.S.",h s lesmana,57219905102,unmatched,,,,
1371,"Alexander, B.",b alexander,58527711800,unmatched,,,,
1371,"Kustiawan, A.A.",a a kustiawan,58527602200,unmatched,,,,
1371,Hadiono,hadiono,58527823000,unmatched,,,,
1371,"Yulianto, P.F.",p f yulianto,58195388500,unmatched,,,,
1371,"Wenly, A.P.",a p wenly,57248149400,unmatched,,,,
1371,"Pelana, R.",r pelana,57202117393,unmatched,,,,
1371,Sukiri,sukiri,57221374748,unmatched,,,,
1371,"Daulay, D.A.A.",d a a daulay,59002712100,unmatched,,,,
1372,"Al Ardha, M.A.",m a al ardha,57476924200,unmatched,,,,
1372,Nurhasan,nurhasan,57219319997,unmatched,,,,
1372,"Nur, L.",l nur,57193789589,unmatched,,,,
1372,"Chaeroni, A.",a chaeroni,57224829500,unmatched,,,,
1372,"Ristanto, K.O.",k o ristanto,57607470000,unmatched,,,,
1372,"Pembayun, N.S.R.",n s r pembayun,59170748100,unmatched,,,,
1372,"Yang, C.B.",c b yang,57218896983,unmatched,,,,
1372,"Lin, J.H.",j h lin,55839426900,unmatched,,,,
1372,"Putra, K.P.",k p putra,58750259000,unmatched,,,,
1372,"Putra, N.S.R.P.",n s r p putra,58812210200,unmatched,,,,
1372,"Bikalawan, S.S.",s s bikalawan,58749807700,unmatched,,,,
1372,"Rizki, A.Z.",a z rizki,57609066200,unmatched,,,,
1372,"Utomo, R.S.",r s utomo,57607470100,unmatched,,,,
1373,"Wuryani, E.",e wuryani,57205062134,unmatched,,,,
1374,"Jaro'ah, S.",s jaro'ah,58837752600,unmatched,,,,
1374,"Saffana, K.",k saffana,58838005300,unmatched,,,,
1375,"Suliani, M.",m suliani,57222182069,unmatched,,,,
1375,"Juniati, D.",d juniati,57193704830,unmatched,,,,
1375,"Lukito, A.",a lukito,7801325896,unmatched,,,,
1376,"Ansori, A.",a ansori,57207459555,unmatched,,,,
1376,"Arsana, I.M.",i m arsana,57189690131,unmatched,,,,
1376,"Siregar, I.H.",i h siregar,57208466499,unmatched,,,,
1376,"Adiwibowo, P.H.",p h adiwibowo,57212461379,unmatched,,,,
1377,"Rohayati, S.",s rohayati,57218895181,unmatched,,,,
1377,"Soetjipto, B.E.",b e soetjipto,57188809981,unmatched,,,,
1377,"Haryono, A.",a haryono,57211539735,unmatched,,,,
1377,"Wahyono, H.",wahyono,57194284224,unmatched,,,,
1377,"Rafsanjani, M.A.",m a rafsanjani,57198441635,unmatched,,,,
1378,"Faizah, U.",u faizah,57216409848,unmatched,,,,
1378,"Rustaman, N.Y.",n y rustaman,55872695700,unmatched,,,,
1378,"Sanjaya, Y.",y sanjaya,55865083900,unmatched,,,,
1378,"Wulan, A.R.",a r wulan,57194538197,unmatched,,,,
1378,"Ambarwati, R.",r ambarwati,57216337498,unmatched,,,,
1378,"Rahayu, D.A.",d a rahayu,57214115527,unmatched,,,,
1379,Winarsih,winarsih,58170648100,unmatched,,,,
1379,"Kohar, A.W.",a w kohar,58779214100,unmatched,,,,
1379,"Ratih, Y.W.",y w ratih,57216488094,unmatched,,,,
1379,"Aziz, A.Z.",a z aziz,58779214200,unmatched,,,,
1379,"Nugroho, W.A.",w a nugroho,58778877900,unmatched,,,,
1380,"Kusnanik, N.W.",n w kusnanik,57195430173,unmatched,,,,
1380,Muhammad,muhammad,57491428000,unmatched,,,,
1380,"Khamidi, A.",a khamidi,57211540398,unmatched,,,,
1380,"Kurniawan, W.D.",w d kurniawan,58462093900,unmatched,,,,
1380,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
1380,"Muin, A.",a muin,57926013300,unmatched,,,,
1380,"Pradana, P.Y.",p y pradana,58816989200,unmatched,,,,
1380,"Ridho, A.",a ridho,57220885142,unmatched,,,,
1381,"Priyoga, F.C.",f c priyoga,58908935600,unmatched,,,,
1381,"Figueredo, R.E.",r e figueredo,57220053327,unmatched,,,,
1382,Zulbahri,zulbahri,57891194100,unmatched,,,,
1382,"Marioi, D.T.",d t marioi,57285881100,unmatched,,,,
1382,"Komaini, A.",a komaini,57193789399,unmatched,,,,
1382,Sepriadi,sepriadi,57214913459,unmatched,,,,
1382,"Singh, V.",v singh,57247065300,unmatched,,,,
1382,"Krishna, N.R.",n r krishna,57580858700,unmatched,,,,
1382,"Sharma, A.",a sharma,58798700700,unmatched,,,,
1382,"Orhan, B.E.",b e orhan,58077559700,unmatched,,,,
1382,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
1382,Pitnawati,pitnawati,57212387813,unmatched,,,,
1382,"Astuti, Y.",y astuti,57224164366,unmatched,,,,
1382,"Amra, F.",f amra,58686499200,unmatched,,,,
1382,"Zalindro, A.",a zalindro,58798700800,unmatched,,,,
1382,Damrah,damrah,57212381529,unmatched,,,,
1383,"Syaukani, A.A.",a a syaukani,57218096283,unmatched,,,,
1383,"Kusuma, D.W.Y.",d w y kusuma,57223859296,unmatched,,,,
1383,"Khuddus, L.A.",l a khuddus,58799254200,unmatched,,,,
1383,"Sudarmanto, E.",e sudarmanto,58295338200,unmatched,,,,
1383,"Hashim, A.H.M.",a h m hashim,58307707700,unmatched,,,,
1384,"Ismail, M.H.",m h ismail,56957608400,unmatched,,,,
1384,"Fadzil, H.M.",h m fadzil,56256057000,unmatched,,,,
1384,"Salleh, M.F.M.",m f m salleh,56957814300,unmatched,,,,
1384,"Saat, R.M.",r m saat,22953988700,unmatched,,,,
1384,"Kurniawan, C.",c kurniawan,57004824900,unmatched,,,,
1384,"Hariyono, E.",e hariyono,56458994400,unmatched,,,,
1385,"Satriawan, M.",m satriawan,35183989100,unmatched,,,,
1385,Rosmiati,rosmiati,59534535100,unmatched,,,,
1385,"Hariyono, E.",e hariyono,56458994400,unmatched,,,,
1385,"Kholiq, A.",a kholiq,59253333500,unmatched,,,,
1386,"Fauziddin, M.",m fauziddin,57217535474,unmatched,,,,
1386,"Lestari, G.D.",g d lestari,57255746400,unmatched,,,,
1386,"Mariana, N.",n mariana,57209240936,unmatched,,,,
1386,Hendratno,hendratno,58503843400,unmatched,,,,
1386,"Sukartiningsih, W.",w sukartiningsih,57192942043,unmatched,,,,
1387,"Dini, C.Y.",c y dini,58656107600,unmatched,,,,
1387,"Zakiya, F.F.",f f zakiya,59405815000,unmatched,,,,
1387,"Apriliani, D.",d apriliani,59406003300,unmatched,,,,
1387,"Amelia, A.",a amelia,59405540500,unmatched,,,,
1387,"Windatari, L.",l windatari,59405815100,unmatched,,,,
1387,"Chayani, C.G.",c g chayani,59406183700,unmatched,,,,
1387,"Aqilalhasib, M.T.",m t aqilalhasib,59406003400,unmatched,,,,
1387,"Nugroho, D.P.",d p nugroho,59405632600,unmatched,,,,
1387,"Marolop, S.E.",s e marolop,59405910300,unmatched,,,,
1387,"Aditya, D.",d aditya,59469679900,unmatched,,,,
1387,"Maulana, S.R.",s r maulana,59406097400,unmatched,,,,
1387,"Dwi, A.A.",a a dwi,59406003500,unmatched,,,,
1387,"Salsabila, A.P.",a p salsabila,59405540600,unmatched,,,,
1387,"Ramadhan, R.D.",r d ramadhan,59406097500,unmatched,,,,
1387,"Kamilah, A.N.",a n kamilah,59405540700,unmatched,,,,
1387,"Kusuma, A.A.",a a kusuma,59405718900,unmatched,,,,
1387,"Afifah, C.A.N.",c a n afifah,59405540800,unmatched,,,,
1387,"Ruhana, A.",a ruhana,59406183800,unmatched,,,,
1387,"Pratama, S.A.",s a pratama,57210919344,unmatched,,,,
1387,"Bidari, G.I.",g i bidari,59406003600,unmatched,,,,
1387,"Imron, A.",a imron,57205621645,unmatched,,,,
1388,"Kholiq, A.",a kholiq,57344347600,unmatched,,,,
1388,"Yulianto, B.",b yulianto,57206867025,unmatched,,,,
1388,"Suhartono, S.",s suhartono,57216389976,unmatched,,,,
1389,"Iskandarianto, F.A.",f a iskandarianto,57220054963,unmatched,,,,
1389,"Habib, B.N.",b n habib,57193692128,unmatched,,,,
1390,"Yuliani, Y.",y yuliani,60009263300,unmatched,,,,
1391,"Azizah, S.N.",s n azizah,57441632500,unmatched,,,,
1392,"Khotimah, N.",n khotimah,57219131051,unmatched,,,,
1392,"Riyanto, Y.",y riyanto,57199508187,unmatched,,,,
1392,"Bachri, B.S.",b s bachri,57210117456,unmatched,,,,
1393,"Rachmadiarti, F.",f rachmadiarti,57195929051,unmatched,,,,
1393,"Sholikah, M.",m sholikah,59313437500,unmatched,,,,
1394,"Setiawan, S.",s setiawan,57212529080,unmatched,,,,
1394,"Leliana, A.",a leliana,58110866800,unmatched,,,,
1394,"Ratyaningrum, F.",f ratyaningrum,58110630900,unmatched,,,,
1394,"Ramendra, D.P.",d p ramendra,58110789600,unmatched,,,,
1394,"Renfei, X.",x renfei,58110631000,unmatched,,,,
1395,"Pramono, M.",m pramono,57218104207,unmatched,,,,
1395,"Bawono, M.N.",m n bawono,58046648700,unmatched,,,,
1395,"Adi, A.S.",a s adi,58046866200,unmatched,,,,
1395,Nurhasan,nurhasan,57219319997,unmatched,,,,
1396,"Rahmawati, Y.",y rahmawati,57191614867,unmatched,,,,
1396,"Irianto, W.S.G.",w s g irianto,57208223701,unmatched,,,,
1396,"Sulistiyo, E.",e sulistiyo,57201861048,unmatched,,,,
1396,"Ashidiqi, F.",f ashidiqi,58350820100,unmatched,,,,
1396,Efendi,efendi,58348294000,unmatched,,,,
1397,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
1397,"Alfarizy, Y.",y alfarizy,57852124000,unmatched,,,,
1397,Madlazim,madlazim,55001810400,unmatched,,,,
1397,"Hariyono, E.",e hariyono,56458994400,unmatched,,,,
1397,"Mahtari, S.",s mahtari,57201666772,unmatched,,,,
1397,"Wibowo, F.C.",f c wibowo,57191545325,unmatched,,,,
1398,Isnawati,isnawati,57192010035,unmatched,,,,
1398,"Muhaimin, F.I.",f i muhaimin,57205384339,unmatched,,,,
1398,"Rahayu, D.A.",d a rahayu,57214115527,unmatched,,,,
1398,"Fitrihidajati, H.",fitrihidajati,57218373603,unmatched,,,,
1398,"Ratnasari, E.",e ratnasari,57205023935,unmatched,,,,
1399,"Gapsari, F.",f gapsari,56012252900,unmatched,,,,
1399,"Ganda, A.",a ganda,57202925442,unmatched,,,,
1400,"Agus Setyono, M.I.",m i agus setyono,58075462600,unmatched,,,,
1400,"Yundha Tama, A.M.",a m yundha tama,58075194000,unmatched,,,,
1400,"Mohd Yasin, M.N.",m n mohd yasin,57210314287,unmatched,,,,
1401,"Fadiana, M.",m fadiana,57208507396,unmatched,,,,
1401,"Amin, S.M.",s m amin,57200368688,unmatched,,,,
1401,"Lukito, A.",a lukito,7801325896,unmatched,,,,
1401,"Yuliastuti, R.",r yuliastuti,57222341283,unmatched,,,,
1401,"Apriono, D.",d apriono,57222335016,unmatched,,,,
1402,Madlazim,madlazim,55001810400,unmatched,,,,
1402,"Hariyono, E.",e hariyono,56458994400,unmatched,,,,
1402,"Sari, D.P.",d p sari,57286125000,unmatched,,,,
1403,"Munasir, M.",m munasir,57031904800,unmatched,,,,
1403,"Kusumawati, R.P.",r p kusumawati,57212451014,unmatched,,,,
1403,"Kusumawati, D.H.",d h kusumawati,57195967334,unmatched,,,,
1404,"Hardyanto, W.",w hardyanto,57194032546,unmatched,,,,
1404,"Ahmadi, F.",f ahmadi,57213828611,unmatched,,,,
1404,"Sariyasa, S.",s sariyasa,6503982301,unmatched,,,,
1404,"Syahputra, H.",syahputra,56568270900,unmatched,,,,
1404,"Pramono, M.",m pramono,57218104207,unmatched,,,,
1404,"Parinsi, M.T.",m t parinsi,57195549231,unmatched,,,,
1404,"Purwinarko, A.",a purwinarko,57194033246,unmatched,,,,
1405,"Budi, A.S.",a s budi,17433243400,unmatched,,,,
1405,"Sari, S.W.",s w sari,57391455000,unmatched,,,,
1405,"Sanjaya, L.A.",l a sanjaya,57212061129,unmatched,,,,
1405,"Wibowo, F.C.",f c wibowo,57191545325,unmatched,,,,
1405,"Astra, I.M.",i m astra,56986480800,unmatched,,,,
1405,"Puspa, R.W.",r w puspa,57212063026,unmatched,,,,
1405,"Misbah, M.",m misbah,57195480182,unmatched,,,,
1405,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
1405,"Pertiwi, W.A.",w a pertiwi,57222325181,unmatched,,,,
1406,"Habibbulloh, M.",m habibbulloh,57201664867,unmatched,,,,
1406,"Anggaryani, M.",m anggaryani,57222188259,unmatched,,,,
1406,"Satriawan, M.",m satriawan,35183989100,unmatched,,,,
1406,"Saputra, O.",o saputra,57207035013,unmatched,,,,
1406,"Zakaria, A.",a zakaria,57225363022,unmatched,,,,
1406,"Septiawan, F.",f septiawan,58761131600,unmatched,,,,
1407,"Ishak, M.",m ishak,57876232600,unmatched,,,,
1407,"Hanif, A.S.",a s hanif,56052172600,unmatched,,,,
1407,"Lubis, J.",j lubis,56051043100,unmatched,,,,
1407,"Rohman, M.F.",m f rohman,57877378000,unmatched,,,,
1408,"Yasin, M.N.M.",m n m yasin,57210314287,unmatched,,,,
1409,"Masriyah, M.",m masriyah,57200363692,unmatched,,,,
1409,"Hanifah, U.",u hanifah,57203392210,unmatched,,,,
1410,Istiqomah,istiqomah,57214349616,unmatched,,,,
1410,"Rohmawati, L.",l rohmawati,57201676108,unmatched,,,,
1410,"Setyarsih, W.",w setyarsih,57193132412,unmatched,,,,
1410,"Hefdea, A.",a hefdea,57222720511,unmatched,,,,
1410,"Wulancahayani, E.",e wulancahayani,57222723089,unmatched,,,,
1410,Munasir,munasir,57031904800,unmatched,,,,
1411,"Putra, R.E.",r e putra,56038565900,unmatched,,,,
1412,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
1412,Madlazim,madlazim,55001810400,unmatched,,,,
1412,"Amiruddin, M.Z.B.",m z b amiruddin,36760394200,unmatched,,,,
1412,"Andari, S.",s andari,58193791800,unmatched,,,,
1412,"Samsudin, A.",a samsudin,57191537500,unmatched,,,,
1412,"Mahtari, S.",s mahtari,57201666772,unmatched,,,,
1413,"Sholli, A.K.",a k sholli,57218399440,unmatched,,,,
1413,"Lukito, A.",a lukito,7801325896,unmatched,,,,
1413,"Setianingsih, R.",r setianingsih,57212306504,unmatched,,,,
1414,"Prasetyono, P.N.",p n prasetyono,57218368496,unmatched,,,,
1414,"Mas Suryanto, H.S.",h s mas suryanto,57218378103,unmatched,,,,
1415,"Hermawati, F.A.",f a hermawati,57195469337,unmatched,,,,
1415,"Trilaksono, B.R.",b r trilaksono,57194571217,unmatched,,,,
1415,"Nugroho, A.S.",a s nugroho,6701506291,unmatched,,,,
1415,Lukas,lukas,59911657300,unmatched,,,,
1415,"Kamelia, T.",t kamelia,35603752000,unmatched,,,,
1415,"Mengko, T.L.E.R.",t l e r mengko,14019972600,unmatched,,,,
1415,"Handayani, A.",a handayani,14019252800,unmatched,,,,
1415,"Sugijono, S.E.",s e sugijono,57218194315,unmatched,,,,
1415,"Zulkarnaien, B.",b zulkarnaien,57215310422,unmatched,,,,
1415,"Afifi, R.",r afifi,58611732700,unmatched,,,,
1415,"Kusumawardhana, D.B.",d b kusumawardhana,57215293457,unmatched,,,,
1417,"Yuliastrid, D.",d yuliastrid,58925969500,unmatched,,,,
1417,"Kusnanik, N.W.",n w kusnanik,57195430173,unmatched,,,,
1417,"Purwanto, B.",b purwanto,57152859900,unmatched,,,,
1417,"Noordia, A.",a noordia,57215573098,unmatched,,,,
1417,"Purwoto, S.P.",s p purwoto,57433559100,unmatched,,,,
1417,"Pranoto, A.",a pranoto,57219912246,unmatched,,,,
1418,Rosidah,rosidah,57215604119,unmatched,,,,
1418,"Setyawan, H.",setyawan,58671015400,unmatched,,,,
1418,"Mardiyah, S.U.K.",s u k mardiyah,59460139900,unmatched,,,,
1418,"Wisataone, V.",v wisataone,59405675500,unmatched,,,,
1418,"Wolor, C.W.",c w wolor,57211787205,unmatched,,,,
1418,Sabariah,sabariah,58010530000,unmatched,,,,
1418,Rufi’i,rufi’i,59385269400,unmatched,,,,
1418,Harmanto,harmanto,57201196847,unmatched,,,,
1418,Safrudin,safrudin,57212602218,unmatched,,,,
1418,"Gontara, S.Y.",s y gontara,57222141706,unmatched,,,,
1418,"Arien, W.",w arien,59403332000,unmatched,,,,
1418,Susanto,susanto,57222097528,unmatched,,,,
1418,"Eken, Ö.",o eken,56416374000,unmatched,,,,
1419,"Aisah, S.N.",s n aisah,58065504900,unmatched,,,,
1419,"Sunarti, T.",t sunarti,57201671106,unmatched,,,,
1419,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
1419,"Habibbulloh, M.",m habibbulloh,57201664867,unmatched,,,,
1419,"Deta, U.A.",u a deta,55872927700,unmatched,,,,
1419,"Wibowo, F.C.",f c wibowo,57191545325,unmatched,,,,
1419,"Sanjaya, L.A.",l a sanjaya,57212061129,unmatched,,,,
1420,"Disantara, F.P.",f p disantara,58573110200,unmatched,,,,
1420,"Prasetio, D.E.",d e prasetio,59304916100,unmatched,,,,
1420,"Disantara, G.I.P.",g i p disantara,59733652400,unmatched,,,,
1420,"Nutakor, B.S.M.",b s m nutakor,58838573200,unmatched,,,,
1421,"Ngelambong, A.",a ngelambong,41762195300,unmatched,,,,
1421,"Rizalpahlavy, M.I.D.M.",m i d m rizalpahlavy,59350299400,unmatched,,,,
1421,"Ahmat, N.C.",n c ahmat,55331175400,unmatched,,,,
1421,"Kibat, S.A.",s a kibat,57193737984,unmatched,,,,
1421,"Nurlaela, L.",l nurlaela,57193699945,unmatched,,,,
1422,"Wibowo, A.H.",a h wibowo,59354977000,unmatched,,,,
1422,"Munir, A.",a munir,57217302677,unmatched,,,,
1422,Suhartono,suhartono,57216389976,unmatched,,,,
1423,"Dewani, H.W.",h w dewani,59522787600,unmatched,,,,
1423,"Sukartiningsih, W.",w sukartiningsih,57192942043,unmatched,,,,
1423,"Hendratno, H.",hendratno,58503843400,unmatched,,,,
1423,"Suryanti, S.",s suryanti,57205027780,unmatched,,,,
1424,"Aldhi, I.F.",i f aldhi,58630458600,unmatched,,,,
1424,"Suhariadi, F.",f suhariadi,57194710348,unmatched,,,,
1424,"Trihantoyo, S.",s trihantoyo,58648760900,unmatched,,,,
1424,"Rahmawati, E.",e rahmawati,59229305700,unmatched,,,,
1424,"Subhekti, E.F.",e f subhekti,59229070700,unmatched,,,,
1424,"Hardaningtyas, D.",d hardaningtyas,58136816000,unmatched,,,,
1425,"Putri, N.P.",n p putri,57202051863,unmatched,,,,
1425,"Suaebah, E.",e suaebah,57188817866,unmatched,,,,
1425,"Islami, D.N.",d n islami,59136044200,unmatched,,,,
1425,"Rohmawati, L.",l rohmawati,57201676108,unmatched,,,,
1425,"Kusumawati, D.H.",d h kusumawati,57195967334,unmatched,,,,
1425,Fitriana,fitriana,57191542317,unmatched,,,,
1425,"Supardi, Z.A.I.",z a i supardi,6508147948,unmatched,,,,
1426,"Wiriawan, O.",o wiriawan,57200374593,unmatched,,,,
1426,Siswantoyo,siswantoyo,57193793527,unmatched,,,,
1426,"Kusuma, D.A.",d a kusuma,58098383900,unmatched,,,,
1426,"Firmansyah, A.",a firmansyah,57850607700,unmatched,,,,
1426,"Nor, A.M.",a m nor,57207952166,unmatched,,,,
1426,"Rusdiawan, A.",a rusdiawan,58178878400,unmatched,,,,
1426,"Kadri, N.M.",n m kadri,57212505978,unmatched,,,,
1427,"Uma, N.N.",n n uma,59670111300,unmatched,,,,
1427,"Farentina, M.Y.",m y farentina,59669743100,unmatched,,,,
1427,"Safitri, R.D.",r d safitri,59670019100,unmatched,,,,
1427,"Dwi Nur Fahmi, A.N.",a n dwi nur fahmi,59669830500,unmatched,,,,
1427,"Godaymi Al-Tumah, W.A.",w a godaymi al-tumah,57209826480,unmatched,,,,
1428,"Budiarto, M.T.",m t budiarto,57200364500,unmatched,,,,
1428,"Fuad, Y.",y fuad,6506501330,unmatched,,,,
1428,"Sahidin, L.",l sahidin,57207763861,unmatched,,,,
1429,"Hariyono, E.",e hariyono,56458994400,unmatched,,,,
1429,"Prastowo, T.",t prastowo,23991081900,unmatched,,,,
1429,"Hartati, M.",m hartati,57217177651,unmatched,,,,
1430,"Supriyatno, D.",d supriyatno,57214649446,unmatched,,,,
1430,"Widayanti, F.R.",f r widayanti,57218374632,unmatched,,,,
1431,"Maksum, A.",a maksum,57357244300,unmatched,,,,
1431,"Khory, F.D.",f d khory,57193791588,unmatched,,,,
1432,"Suhartini, R.",r suhartini,57211940074,unmatched,,,,
1432,"Vitariyanti, D.",d vitariyanti,57220057710,unmatched,,,,
1432,"Ramadhani, B.Y.A.",b y a ramadhani,57220054865,unmatched,,,,
1432,"Astuti, E.M.Y.",e m y astuti,57226803467,unmatched,,,,
1433,"Ciptono, A.",a ciptono,57291507900,unmatched,,,,
1433,"Abd Samad, N.",n abd samad,57195530781,unmatched,,,,
1433,"Hassan, R.",r hassan,56940069600,unmatched,,,,
1433,"Muslim, S.",s muslim,57188724366,unmatched,,,,
1433,"Ismail, A.",a ismail,57208006198,unmatched,,,,
1434,"Abidin, E.N.",e n abidin,57214068622,unmatched,,,,
1434,"Hariyono, E.",e hariyono,56458994400,unmatched,,,,
1435,"Laily, N.",n laily,57789759900,unmatched,,,,
1435,"Ambarwati, R.",r ambarwati,57216337498,unmatched,,,,
1435,"Rahayu, D.A.",d a rahayu,57214115527,unmatched,,,,
1435,"Isnaningsih, N.R.",n r isnaningsih,55078374100,unmatched,,,,
1436,"Susiyawati, E.",e susiyawati,56957150800,unmatched,,,,
1436,"Sudibyo, E.",e sudibyo,57202548662,unmatched,,,,
1436,"Sari, D.A.P.",d a p sari,57196085172,unmatched,,,,
1437,"Sahrudin, A.",a sahrudin,57224897919,unmatched,,,,
1437,"Budiarto, M.T.",m t budiarto,57200364500,unmatched,,,,
1437,Manuharawati,manuharawati,56520384900,unmatched,,,,
1438,"Purnomo, T.",t purnomo,57202074219,unmatched,,,,
1438,"Rachmadiarti, F.",f rachmadiarti,57195929051,unmatched,,,,
1438,"Rohmatin, D.",d rohmatin,57224616834,unmatched,,,,
1438,"Rahayu, J.",j rahayu,57224616628,unmatched,,,,
1439,"Fahyuni, E.F.",e f fahyuni,57209453927,unmatched,,,,
1439,"Taurusta, C.",c taurusta,57203091910,unmatched,,,,
1439,"Hariastuti, R.T.",r t hariastuti,57902924100,unmatched,,,,
1439,"By Arifin, M.B.U.",m b u by arifin,57210854808,unmatched,,,,
1440,"Prastowo, T.",t prastowo,23991081900,unmatched,,,,
1440,Madlazim,madlazim,55001810400,unmatched,,,,
1440,"Cholifah, L.",l cholifah,57204351269,unmatched,,,,
1441,"Rozaq, F.",f rozaq,57204181288,unmatched,,,,
1441,"Wibawa, S.C.",s c wibawa,57200035291,unmatched,,,,
1442,"Darmawan, A.",a darmawan,57937056800,unmatched,,,,
1442,"Rohman, M.F.",m f rohman,57877378000,unmatched,,,,
1442,"Wiguno, L.T.H.",l t h wiguno,58041997700,unmatched,,,,
1442,"Giang, N.T.",n t giang,58042284800,unmatched,,,,
1442,"Adi, S.",s adi,57216298579,unmatched,,,,
1442,"Fakhruddin, A.R.",a r fakhruddin,58042284900,unmatched,,,,
1443,"Yuliastrid, D.",d yuliastrid,58925969500,unmatched,,,,
1443,"Purwanto, B.",b purwanto,57152859900,unmatched,,,,
1443,"Kusnanik, N.W.",n w kusnanik,57195430173,unmatched,,,,
1443,"Handayani, H.Y.",h y handayani,57432984300,unmatched,,,,
1443,"Purwoto, S.P.",s p purwoto,57433559100,unmatched,,,,
1444,"Astiawanti, Y.",y astiawanti,59483668400,unmatched,,,,
